text,label
"In the subdued growth of 3.7 per cent in Q1 and moderated construction sector, cement production rose further substantially over the preceding quarter as businesses Chart III.25: Services Sector a: Service Sector Components b: Construction Indicators Sources: Office of Economic Adviser, Joint Plant Committee, Department of Industrial Policy & Promotion, Ministry of Commerce & Industry.",dovish
"The US Euro area 1.2 2.0 2.4 2.0 2.4 1.9 1.7 dollar weakened to a multi-month low in September, Japan 2.0 0.9 1.6 1.2 2.5 1.3 0.6 while the euro rallied further.",dovish
A policy rate cut in escalation of trade tensions between the US and October 2019 and liquidity management operations China and the UK election outcome being conducive undertaken by the Reserve Bank of India (RBI) to an amicable resolution of Brexit.,dovish
"This reduced the liquidity circulation declined by `8,997 billion (up to January 6, surplus in the system to `3,141 billion by end-March 2017.",dovish
In such pose downside risks to the baseline growth path.,dovish
Chapter V External Environment Table V.2: Select Macroeconomic Indicators for BRICS Country 2020 (E) 2021 (P) Country 2020 (P) 2021 (P) Real GDP growth rate Brazil -4.1 3.6 General Govt.,dovish
*: Period after the announcement of resumption of normal liquidity operations by the RBI.,dovish
"there were signs of recovery in private consumption Chart III.4: Household Credit – YoY Growth in terms of high frequency indicators, but it is far from gaining full and broad-based traction in the face of rising infections as lockdowns are hesitantly eased.",dovish
"Almost – rail freight traffic, cargo handled by major ports one-third of manufacturers expect output growth and air cargo – registered sequential recoveries.",dovish
"expenditure after contracting in H1, posted a robust Although total expenditure is budgeted to grow growth in H2 (October-January 2020-21), reflecting a by only 1 per cent, the increased focus on capital qualitative improvement in expenditure composition.",dovish
"Accordingly, the OMOs and forex buy/sell swaps; (iii) ongoing benchmark yield hardened by 19 bps during August liquidity support measures to NBFCs; and (iv) benign 2019, paring previous gains (Chart IV.5).",dovish
"There were no issuances under the The spreads of 5-year AA rated corporate bonds yields UDAY scheme during 2017-18 and the total secondary declined by 16 basis points, reflecting improvement in market trading volume (face value) of UDAY bonds was `898 billion.",dovish
"These actions may lead to global trade slowdown with hysteresis and India’s net services exports picked up in Q3:2017- diminished welfare, especially for countries looking to 18, mainly on account of improvement in exports of leverage on trade to meet their growth aspirations.",dovish
"For 2020-21, the structural As noted earlier, economic activity weakened in the model estimates indicate real GDP growth at 7.4 per second half of 2018-19.",dovish
"However, the (probably due to de-stocking undertaken by the decline in infl ation in both farm inputs and industrial companies with respect to pre-GST sales) and staff raw materials was arrested in the August prints as the costs rose marginally.",dovish
"prospects for PFCE have been brightened by the government non-financial companies has also proposal to implement the 7th Pay Commission award moderated in Q3, with implications for corporate saving and one-rank-one-pension for retired defence personnel.",dovish
(Please see the Report of the Study Group for further details).,dovish
"At the same time, greater adaptability, rising Container shortages, increased port turnover time vaccination coverage and continuation of policy and three major shipping alliances controlling much support are working towards mitigating the effects of the supplies have resulted in a jump in freight of new waves of the pandemic.",dovish
Net Liquidity Adjustment Facility (LAF)@ -169 1113 -386 727 557 7.,dovish
"*: Component-wise contributions to growth do not add up to GDP growth in the table because change in stocks, valuables and discrepancies are not included.",dovish
"Labour V.1 Global Economic Conditions markets remained resilient, with the unemployment In 2024 so far, global economic activity has rate at 6.4 per cent in August, its lowest level since remained stable despite tight financial conditions the start of the euro.",dovish
"Within industry, credit growth to beverages and tobacco, cement, engineering, vehicles, construction and infrastructure (viz., power, telecommunications and roads) accelerated.",dovish
With system liquidity remaining in surplus 14 Negotiated Dealing System - Order Matching.,dovish
"Monetary Policy Report October 2018 potatoes since March 2018 due to lower availability Deflation in the prices of pulses persisted on the back of stocks from cold storages, transport disruptions of over-supply, though the pace of deflation moderated and protests organised by potato farmers against not during H1.",dovish
"Markets wilted, been significantly lower than in many other countries however, following the escalation of geo-political and assuring market participants of suitable and tensions between the US and Iran, a subdued appropriate actions, if required.",dovish
(Percentage points) II.2 Developments across Major Components of the Nov-2024 to July-2025 -10.5 9 Dec-2013 to Feb-2014 -8.5 3 CPI Nov-2020 to Jan-2021 -7.4 3 CPI Food Group Aug-2014 to Nov-2014 -6.7 4 Aug-2016 to Jan-2017 -6.6 6 Food and beverages group7 witnessed a sharp decline Note: *Includes episodes with more than 5 per cent cumulative decline.,dovish
"However, they Pradesh, which presented its budget after the moderated sequentially during June-August 2017 as announcement of the loan waiver, has built in a decline stockpiling eased, while remaining high on a y-o-y in capital outlay and capital expenditure by 26.2 per basis (Chart III.8b).",dovish
"In case of edible oil prices, however, the price 2020-21) and buffer stocks (7.5 times the norm).",dovish
"The WALR on fresh rupee loans declined during One of the important factors impeding monetary February-August 2019 across bank groups, with the transmission is administered interest rates on small largest decline observed in foreign banks and the least saving schemes set by the Government of India.",dovish
"A comparison of the behaviour of key components of The Reserve Bank instituted a new lending rate system the MCLR reveals that the marginal cost of funds has for banks – the marginal cost of funds based lending moderated in respect of both PSBs and private sector rate (MCLR) system – effective April 1, 2016 (Box IV.2).",dovish
The businesses polled both sectors assisted by favourable base effects in the survey perceived marginal softening in cost (Chart II.29).,dovish
"Consequently, the benchmark such as a larger than expected rate cut of 35 bps yield hardened by 6 bps during April 2019 despite by the MPC, rollback of surcharge on FPIs, higher injection of durable liquidity through a US dollar buy/ than expected surplus transfer by the RBI, the G-sec sell swap.",dovish
